e, e_dot, e_int, stamp, 
1.4142190510793966, 2.9844188915980584e-06, 0.14001435148180616, 1729807062172185595, 
1.4141176620382543, -0.0006729971954501636, 0.14127131653844346, 1729807062222181551, 
1.4123548384505231, -0.014972491608919947, 0.128772056540546, 1729807062263283041, 
1.406969603080262, -0.04038527341222654, 0.15509647663093423, 1729807062332089616, 
1.40151016340084, -0.06212915360152843, 0.1678489322104043, 1729807062382583332, 
1.3964736622387215, -0.07730787128532829, 0.12779620873880287, 1729807062423265091, 
1.3887208007368967, -0.09303010436552327, 0.12644894229143033, 1729807062473190829, 
1.3795681989646118, -0.11380700015124245, 0.1375733264297344, 1729807062522363170, 
1.368780481147534, -0.13412535254083946, 0.1366051696101139, 1729807062572250202, 
1.357013713149007, -0.14907772216471193, 0.13797791016778535, 1729807062623190744, 
1.3468979534005545, -0.16116044650282604, 0.12354425967747633, 1729807062663254571, 
1.317225397065419, -0.1669058483439573, 0.21392728379381812, 1729807062782792827, 
1.2950841842702436, -0.16349354804092417, 0.27837830492166066, 1729807062874189438, 
1.2688879053460682, -0.16990246257286787, 0.24496018290601793, 1729807062972136593, 
1.2449296282351998, -0.17673810528771264, 0.24012088366750742, 1729807063063315518, 
1.2178151290033572, -0.1791909119017058, 0.23614355613734958, 1729807063161981289, 
1.187182506584625, -0.1840017732350042, 0.2544918768228212, 1729807063272491092, 
1.1592481562808221, -0.1858210599098633, 0.24971036990272671, 1729807063372160708, 
1.1335702378458725, -0.18729618073943652, 0.2213851641000206, 1729807063463340322, 
1.1044453808045216, -0.19168522193312487, 0.2156514646082334, 1729807063562594668, 
1.0719781899310385, -0.1965440500930328, 0.23045101817947178, 1729807063672208705, 
1.0426744062142255, -0.1964236392618511, 0.22490896944519287, 1729807063772195902, 
1.0161059792525422, -0.19398665338675722, 0.20032283348874164, 1729807063864164899, 
0.9863552092437272, -0.1977711347513532, 0.19254953177826484, 1729807063961891427, 
0.9532765473748209, -0.20129349561205803, 0.20511896908575045, 1729807064072355531, 
0.9227413266766987, -0.2017604606753547, 0.2006599613266522, 1729807064172199401, 
0.894543498426973, -0.20072422974818513, 0.18008329844792142, 1729807064267352076, 
0.8675384949889677, -0.19891213885676903, 0.16561015661851453, 1729807064357250859, 
0.8308541096907045, -0.20208384884206507, 0.18136551385376962, 1729807064477190082, 
0.8034371341293948, -0.2022640746065639, 0.1759999410265393, 1729807064568296325, 
0.7744678290549437, -0.20198923744596306, 0.1494049724439437, 1729807064663267188, 
0.7446414390184334, -0.20175003207081202, 0.15043943615761723, 1729807064762616795, 
0.7109403583834794, -0.20164077805102912, 0.1560675120717037, 1729807064873218810, 
0.6803577759314922, -0.20449021115768895, 0.14926669821969193, 1729807064972266965, 
0.6530637137490294, -0.20285571068153244, 0.1295364527450885, 1729807065063307154, 
0.62308736622542, -0.20083416443510302, 0.12395789897910267, 1729807065162336995, 
0.5895264606069663, -0.20264382577159287, 0.12996446750610868, 1729807065272289357, 
0.5591599904317028, -0.20207108725211298, 0.12452244965561941, 1729807065373180696, 
0.5331242027957049, -0.1967096355047766, 0.10703871404869682, 1729807065463224134, 
0.502098280611286, -0.1852252464449493, 0.10972053579426874, 1729807065579631540, 
0.47848818131960075, -0.17295320781013046, 0.10594734823137686, 1729807065673199562, 
0.4549526641797475, -0.1617300594032751, 0.09313770672510166, 1729807065774271390, 
0.4350668057932707, -0.15208818883320063, 0.08671061680542586, 1729807065863283885, 
0.41124596821351483, -0.14235318675135789, 0.08934467331337607, 1729807065980250902, 
0.393752028756922, -0.13051947430662, 0.08683238515544506, 1729807066073351258, 
0.37655157733397954, -0.12118476942055291, 0.0752350978570094, 1729807066171275721, 
0.36061059598903356, -0.11622264261851101, 0.07164696652630123, 1729807066263410680, 
0.3437338325475926, -0.11330550522335352, 0.06962941399763008, 1729807066364530429, 
0.32633953958347833, -0.10856253133759619, 0.07237576886498512, 1729807066474074000, 
0.3119191901903691, -0.10214188549692377, 0.06782885474630035, 1729807066571748459, 
0.29862960964757096, -0.09762918073960415, 0.05907660383030753, 1729807066663242553, 
0.2843412907872964, -0.09587409019523614, 0.057229248331011215, 1729807066763601902, 
0.2692578317532396, -0.09331675077129187, 0.05965444940197763, 1729807066873237055, 
0.2566693199050834, -0.08784242034845628, 0.05660663928526914, 1729807066973186663, 
0.2456019027608099, -0.08295244251570334, 0.04886232839783597, 1729807067063232473, 
0.23384545379870691, -0.08024464789299102, 0.046577669586701634, 1729807067163011202, 
0.22161633657403898, -0.07625898261631359, 0.04907419491940028, 1729807067273231345, 
0.21124369649934485, -0.07157365094809305, 0.046709139951463696, 1729807067373190093, 
