e, e_dot, e_int, stamp, 
-0.7853984002031642, -3.3015270966616855e-13, -0.07060169429651443, 1729806560554855959, 
-0.7848852470939741, 0.003379590062984599, -0.07415375978455213, 1729806560605468913, 
-0.7803426524161373, 0.033846419539095146, -0.07859934035285553, 1729806560655168808, 
-0.772097978461859, 0.0762941946181186, -0.08544403975140194, 1729806560715137882, 
-0.7631698502028549, 0.10557068760676407, -0.08473813536537506, 1729806560764951696, 
-0.7507096009588626, 0.14283927185161385, -0.0760447110079218, 1729806560814935076, 
-0.7378213714406396, 0.16733550535964056, -0.07579353165713035, 1729806560865933404, 
-0.7239843142706993, 0.18422604820496793, -0.07163245613415738, 1729806560912063159, 
-0.7091661808359742, 0.2152044360339002, -0.06440522444145781, 1729806560954933025, 
-0.6905804073559356, 0.2388652487185777, -0.06581734787641014, 1729806561005037294, 
-0.6705489531667399, 0.2570087612220746, -0.06912878571688164, 1729806561055105369, 
-0.6474362692878551, 0.2612535550820733, -0.0738537108888771, 1729806561115345431, 
-0.6118920644211584, 0.24635831694061272, -0.10308907330101175, 1729806561215357641, 
-0.5773954218024647, 0.23621725907057226, -0.12101951561076717, 1729806561313011817, 
-0.5452049309321623, 0.23382106149053708, -0.10990887795031756, 1729806561405457425, 
-0.5102936913490814, 0.2346775290777671, -0.10372132082059422, 1729806561503571617, 
-0.47058518351475703, 0.23635800807420884, -0.10709180990883169, 1729806561615980221, 
-0.43810454862213993, 0.22787864542253697, -0.09966950965732348, 1729806561714291858, 
-0.4081232398594893, 0.21710990021072088, -0.08415632400773641, 1729806561807707503, 
-0.37634538201835954, 0.20470122649057568, -0.08224408244941198, 1729806561916105748, 
-0.3460443614540295, 0.19972921439219107, -0.07816055159694635, 1729806562015119234, 
-0.31650213228947, 0.20036162841495064, -0.06896086181267891, 1729806562115243493, 
-0.28815960677134356, 0.18429955622918093, -0.06656397125486671, 1729806562225165129, 
-0.2667074693206162, 0.1654809773618444, -0.058041913717173946, 1729806562315073530, 
-0.2451609166321025, 0.15140446684368514, -0.05062571324421119, 1729806562415004911, 
-0.22541905819899277, 0.13746057738181439, -0.04921685827574295, 1729806562515335417, 
-0.20822218041222484, 0.128407182640702, -0.04334903806136393, 1729806562606588148, 
-0.18806581702472858, 0.12474490554997265, -0.041394866814458135, 1729806562715083191, 
-0.17170349684875497, 0.11652021115346944, -0.03945643547565112, 1729806562814987935, 
-0.15549583737458317, 0.10859155146990758, -0.03434325345337261, 1729806562915038030, 
-0.13892101802240397, 0.10406399947803287, -0.03269123996811129, 1729806563025392221, 
-0.1279959631242089, 0.09072104681037822, -0.028150766645952084, 1729806563114966385, 
-0.11614623022246395, 0.08016212454629813, -0.024203876335530863, 1729806563214947435, 
-0.1048728617731235, 0.07704890539952258, -0.023276493209236485, 1729806563315042223, 
-0.09746580966639373, 0.059995828576477804, -0.022299893688241333, 1729806563425003487, 
-0.09079580583016789, 0.04688951996822549, -0.019634859702014767, 1729806563515989514, 
-0.08302136573383567, 0.0506083824554125, -0.01718142313080756, 1729806563615005341, 
-0.07486647633245203, 0.05333036252354597, -0.016504953166559384, 1729806563715097336, 
-0.0677787686768393, 0.048612974591522994, -0.01581241766644792, 1729806563825214786, 
-0.0622193823515832, 0.041702071225025034, -0.01376985246297909, 1729806563916740528, 
-0.055863363846792136, 0.04181615444490432, -0.01175593107609472, 1729806564014967857, 
-0.04888877314657647, 0.044565499529118834, -0.011093814770887733, 1729806564116064607, 
-0.04451120553174637, 0.03869474831991206, -0.009654783320740937, 1729806564209016506, 
-0.03984821350887913, 0.029616969269558407, -0.009088613523838718, 1729806564320689076, 
-0.036995943081187144, 0.024562940887881874, -0.008130539691450386, 1729806564410009842, 
-0.03434842032441665, 0.019461130179960342, -0.007020486557916621, 1729806564510103336, 
-0.028806274521081088, 0.025587499383546833, -0.0070188584597741495, 1729806564620258881, 
-0.030286242665948704, 0.011573159165421712, -0.006387335686898277, 1729806564715174128, 
-0.028223526447069824, 0.0016906121867107683, -0.005667836933417636, 1729806564814994122, 
-0.02713673451074805, 0.010657577670174894, -0.005593431949132554, 1729806564911099182, 
-0.027844937813590542, 0.0012521241919065187, -0.005266388908045272, 1729806565004876088, 
-0.02328648953514234, 0.011198767825461614, -0.005336789127678797, 1729806565115657038, 
-0.022353078701278672, 0.016847249671419342, -0.005147571890047681, 1729806565215025363, 
-0.02232549520027538, 0.003225868606257874, -0.00445031041939074, 1729806565312095187, 
-0.018626758832773094, 0.013350872092756002, -0.004010954452529866, 1729806565405101978, 
-0.0177818082685699, 0.015803845450287006, -0.00398525932517731, 1729806565515653012, 
-0.01758359632239692, 0.003212732667145764, -0.003777644357946778, 1729806565615001570, 
-0.015480003967814238, 0.007884451322932962, -0.003329954311422403, 1729806565712128234, 
-0.014935868383955553, 0.008858212094095512, -0.0033248326040623173, 1729806565822805908, 
-0.01515952600542092, 0.0008294674352363282, -0.0030808026790222895, 1729806565914922030, 
