e, e_dot, e_int, stamp, 
-0.7853976898268598, -1.7391525654443245e-12, -0.0781744168999266, 1729806444858812480, 
-0.7853976898268581, 1.552171087447793e-13, -0.07410156674803936, 1729806444903964297, 
-0.7845450856596216, 0.00439871437876581, -0.08617556390882851, 1729806444968574400, 
-0.7810157175887571, 0.02749486244945291, -0.09054906985351932, 1729806445019511726, 
-0.7753426593401074, 0.06424077810249779, -0.07560932706576455, 1729806445065472023, 
-0.7660132846104687, 0.11212338068614143, -0.06949564899384135, 1729806445109285017, 
-0.7554881136044796, 0.143291498074926, -0.07068912278952941, 1729806445157801917, 
-0.7407075950872054, 0.1678531979269635, -0.07547106236488203, 1729806445209370017, 
-0.722784497723663, 0.212870957000581, -0.07580570197786486, 1729806445260289134, 
-0.7074278893512668, 0.2319100075233477, -0.06917591729844012, 1729806445304964398, 
-0.6891611401051442, 0.25085104377386247, -0.06312730241291745, 1729806445349646628, 
-0.6605782119889663, 0.2693233867506129, -0.07974315870847823, 1729806445421255126, 
-0.6302623584220101, 0.24781821206640173, -0.10537530823333723, 1729806445509306048, 
-0.600137721717201, 0.21518537556349623, -0.1185311743088233, 1729806445609302511, 
-0.5717568349195975, 0.1861609690528319, -0.1263497937999531, 1729806445719637001, 
-0.5474518359833984, 0.1697709443839506, -0.11849141131825107, 1729806445816052143, 
-0.5270113443253293, 0.15703361122718287, -0.10412056416138517, 1729806445909381804, 
-0.5047489642570341, 0.14754538868498213, -0.10153447519859887, 1729806446008935301, 
-0.4818775466811746, 0.14353626735749894, -0.10598019603907691, 1729806446119432436, 
-0.4605030971279757, 0.14193413209781924, -0.1004209002922863, 1729806446217114789, 
-0.4417308545992426, 0.14009330779161952, -0.08805785266611718, 1729806446310293908, 
-0.42277524729759397, 0.12972215225814285, -0.08575754306468396, 1729806446411281463, 
-0.4032222495304506, 0.12905009818956256, -0.08410244178058653, 1729806446509317086, 
-0.3841072853162435, 0.12468397090428947, -0.08370363431370015, 1729806446618793165, 
-0.36807279856156994, 0.11722586062618064, -0.07703790215046089, 1729806446709345855, 
-0.3517826371509071, 0.11314561093025893, -0.07024303311447157, 1729806446809677418, 
-0.334103843625555, 0.10804115448469787, -0.07364424669381676, 1729806446918967559, 
-0.31732497327993126, 0.10962256632521972, -0.07012373725885442, 1729806447019375195, 
-0.3029964937690206, 0.10882294481956956, -0.06054859472769288, 1729806447109287097, 
