imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, odom_th, odom_vx, odom_vy, odom_w, stamp, 
-0.013596594333648682, 0.007546603679656982, -0.011193091802103745, -3.272200615126755e-08, -9.342502616746524e-05, 5.846821723560638e-05, 2.3253344834918374e-05, 0.0, 4.223806536174379e-05, -4.93478546559345e-05, 0.00048517460069647417, 6.232165982184987e-06, -7.284709314834274e-06, 7.099712092895061e-05, 1731625296579629631, 
-0.000935673713684082, -0.0034865140914916992, -0.0033983064203746984, -2.38993840074714e-08, -0.00023809891768293838, 1.4065467353848704e-05, 4.090633534178843e-05, 3.5309506384483143e-11, 4.223806536174379e-05, -4.93478546559345e-05, 0.00048517460069647417, 0.0, 0.0, 0.0, 1731625296629013724, 
-0.01524651050567627, 0.0035551786422729492, -0.012347548869699892, -1.222759815100595e-07, -0.00019355038788040283, 5.690550438071703e-05, 3.920806156411755e-05, -2.220042418830221e-11, 4.254949089954607e-05, -4.9711521569406614e-05, 0.0004887511103634162, 6.167293291228734e-06, -7.208931839924956e-06, 7.07571889506653e-05, 1731625296679482247, 
-0.01323479413986206, -0.010042965412139893, -0.012957843012925465, 2.1150252107511685e-05, 0.00799518409783365, -0.05015011136707446, 0.00032890742806294325, 2.5098190492827852e-09, 0.0006950680399313569, -0.00010518541967030615, -0.0034296049062793304, 0.01104419880752708, -0.0009443846123501821, -0.0664035975933075, 1731625296738562460, 
0.16822373867034912, -0.002995908260345459, 0.12410544219679118, -0.001835175992948744, 0.0430860159855962, -0.3006952702055163, 0.002190627299682517, -2.6438302937332287e-06, 0.0033790164161473513, -0.0002251967234769836, -0.022523599392675776, 0.053688469387181824, -0.0022162125210302384, -0.3818100094795227, 1731625296788561224, 
0.4655749797821045, -0.2028701901435852, 0.381606079266917, -0.019627513325231587, 0.0698391091929578, -0.5023172255090014, 0.006744619614207628, -6.973876636790572e-05, 0.007064043078571558, -0.0004547027056105435, -0.05148273649572634, 0.07230432655118735, -0.002870218210216706, -0.5675932168960571, 1731625296839585415, 
0.6284862160682678, -0.7640852332115173, 0.5649715285969097, -0.060092815827441026, 0.10193639054748764, -0.6365125007205334, 0.013365593245890626, -0.0004149917152173681, 0.011581029742956161, -0.0007279433193616569, -0.0827501155875173, 0.09839834534140689, -0.0008796226240800644, -0.6799588203430176, 1731625296885572900, 
0.4396335482597351, -0.1759650707244873, 0.4637535931340561, -0.08192283892168963, 0.13509321933867752, -0.7980660182779316, 0.022822596781141163, -0.0014304929603950604, 0.017203012481331825, -0.0013551824958994985, -0.12025211744384869, 0.12826731925410997, -0.0036377909027764817, -0.8503696918487549, 1731625296929657453, 
0.4153922200202942, 0.19189143180847168, 0.4142090956630677, -0.11148594616174176, 0.17694681844911098, -1.0534588687572009, 0.0359937214355372, -0.0037593132760500836, 0.03351590037345886, -0.0039354353211820126, -0.22541499888560695, 0.17560689790748873, -0.0029250234053426515, -1.136143445968628, 1731625297030020989, 
-0.5888514518737793, -0.033750176429748535, -0.3153728448317195, 0.12596793578984142, 0.2501082795273006, -1.4161439942374117, 0.05465950072629768, -0.008722409658980869, 0.06882505118846893, -0.01602981984615326, -0.4566005617011817, 0.26634238720396336, -0.006282474120611399, -1.5335649251937866, 1731625297188565345, 
-0.5435487031936646, 0.22383421659469604, -0.42707461374527, 0.24699810471750747, 0.2610610302708635, -1.5002203368905285, 0.07937080985557662, -0.018529005444260033, 0.09076061844825745, -0.028113652020692825, -0.6064691480324768, 0.27686126670220695, -0.00573553740670388, -1.5274404287338257, 1731625297286672433, 
0.40806418657302856, -0.4253348112106323, 0.14669651667828532, -0.11720430887349709, 0.2565489928174597, -1.4920552085120293, 0.10273429359594916, -0.03202422834087678, 0.11059457063674927, -0.04296524450182915, -0.7460385588636643, 0.2653062295470296, 0.004026695720262119, -1.48941171169281, 1731625297379817372, 
0.3928762674331665, -0.8597686290740967, 0.23374172357299558, -0.25054954585904843, 0.2700217195646411, -1.3925871999310742, 0.12253159429934751, -0.04786692535247976, 0.13018327951431274, -0.06211167201399803, -0.8816992799792308, 0.2670070664622819, 0.007493915696986314, -1.3603839874267578, 1731625297480439869, 
-0.28603851795196533, -0.6098564863204956, -0.07628104663451331, 0.10805007493916931, 0.29362016484616643, -1.2912796717016124, 0.14100140358239735, -0.06763428862758837, 0.1494038701057434, -0.08770241588354111, -1.0208504410842782, 0.2941643982991613, -0.0012530445299970224, -1.2584809064865112, 1731625297589849864, 
-0.18775135278701782, -0.4494730830192566, -0.08140792156871368, 0.15390081728596489, 0.29107867689365446, -1.261942264737306, 0.15816856370250307, -0.09191935195863785, 0.16352108120918274, -0.1125185415148735, -1.141810154485036, 0.2948818106865936, -0.003919776081514626, -1.2524441480636597, 1731625297686741326, 
0.5236257910728455, -0.5306041836738586, 0.12379323455304396, -0.33054039113531497, 0.2851541525592135, -1.3239354807086072, 0.17172761334578404, -0.11759886082258088, 0.1754259318113327, -0.1414211392402649, -1.2892808748724853, 0.2844364291755543, -0.002148287572607145, -1.344006061553955, 1731625297796654499, 
-0.21331638097763062, -0.4577518701553345, -0.017152469580039485, 0.07280416259032944, 0.31237933819026015, -1.156408540218513, 0.1817800590886792, -0.14438617307449558, 0.1822822242975235, -0.16876916587352753, -1.3960081623645797, 0.3133659227415455, -0.005251064306075006, -1.1021709442138672, 1731625297889561502, 
-0.22127944231033325, -0.20935630798339844, -0.02320802940191616, 0.18379075251983645, 0.33397846142638593, -0.8514784723836161, 0.18922356104879665, -0.17578096127408832, 0.18729953467845917, -0.2027880847454071, -1.4776606731751811, 0.3442999647135184, -0.00025135277126970895, -0.7527559995651245, 1731625297989889094, 
0.11038988828659058, -0.44981104135513306, 0.001630391614826095, -0.03819766928621637, 0.34488416932499166, -0.7836623151586818, 0.19352301437190572, -0.20966845688981697, 0.18964935839176178, -0.23657214641571045, -1.55226030574415, 0.3525137938072313, 0.0013693405851259082, -0.761706531047821, 1731625298087583160, 
0.5230533480644226, -0.3585550785064697, -0.014119734857753133, -0.40416567621417376, 0.3481237795050524, -0.7593290264780623, 0.19496112458281284, -0.24380204967960262, 0.18954290449619293, -0.2690921723842621, -1.62208941538763, 0.34485880033428795, -0.004419706439926205, -0.7514510154724121, 1731625298180081648, 
-0.9174286723136902, -0.8112912774085999, 0.06520734200187997, 0.5905947899898406, 0.3548157929693053, -0.7318394304862632, 0.19377065619463638, -0.278340683520473, 0.18695814907550812, -0.3035847246646881, -1.6949064159156306, 0.3523032219924426, -0.0009212510043690919, -0.7229395508766174, 1731625298277580063, 
-0.5557050108909607, -0.8107278347015381, 0.10173481401105385, 0.5557476182800044, 0.3171804538664541, -0.6671777294298245, 0.18981832190883774, -0.3142837252753807, 0.18167266249656677, -0.3399122655391693, -1.7695862551490862, 0.3239718380946578, 1.655086117790229e-05, -0.6462432146072388, 1731625298389917657, 
0.10634070634841919, -0.023633122444152832, 0.014064283710259395, 0.0558899072943158, 0.30830248867321963, -0.6286172734633579, 0.1839222956855061, -0.34657935801642226, 0.17516358196735382, -0.3711414635181427, -1.8294057684128353, 0.3194231079837174, 0.008448279735088108, -0.6161331534385681, 1731625298487078328, 
