x, y, theta, stamp, 
-2.0556461421961103e-08, 2.4176468826908604e-08, -2.384130111297168e-07, 1729809267083119179, 
-2.0556461421961103e-08, 2.4176468826908604e-08, -2.3841296012976406e-07, 1729809267135163832, 
-2.0556461421961103e-08, 2.4176468826908604e-08, -2.3841288836361867e-07, 1729809267193293817, 
8.757097384659573e-05, -8.154037641361356e-05, 0.000902654247351195, 1729809267243178618, 
0.0028320085257291794, -8.329852425958961e-05, 0.005084538050471114, 1729809267293941812, 
0.007623033598065376, -6.779293471481651e-06, 0.008488235143487287, 1729809267339952929, 
0.014165900647640228, 8.112489013001323e-05, 0.013647868590040194, 1729809267382912779, 
0.02307306043803692, 0.00013930271961726248, 0.019651279627110406, 1729809267432963062, 
0.03361491858959198, 0.00038559018867090344, 0.025158069354319076, 1729809267482926074, 
0.04611252248287201, 0.0008143443847075105, 0.03222147059905936, 1729809267531218874, 
0.06137226149439812, 0.001219658530317247, 0.04221509232698147, 1729809267581458631, 
0.08103150129318237, 0.002255622297525406, 0.05373978896498034, 1729809267642949081, 
0.09608472883701324, 0.003086997428908944, 0.06489205145289165, 1729809267690949537, 
0.1246054619550705, 0.005163780879229307, 0.08316586125853748, 1729809267782924748, 
0.1542746126651764, 0.007750431075692177, 0.10422066575291454, 1729809267882946662, 
0.18394458293914795, 0.01121623907238245, 0.1284585079789037, 1729809267980875999, 
0.21737290918827057, 0.015855325385928154, 0.15540359547352414, 1729809268091097823, 
0.24516691267490387, 0.020572492852807045, 0.20594615031276337, 1729809268182921431, 
0.27463454008102417, 0.02717120759189129, 0.26515548105351355, 1729809268282966653, 
0.30698806047439575, 0.03629084676504135, 0.3031648130941381, 1729809268393313998, 
0.33522874116897583, 0.045342475175857544, 0.33304892388021645, 1729809268490950451, 
0.34993571043014526, 0.050372906029224396, 0.35198354419422917, 1729809268540944987, 
0.37664902210235596, 0.060386497527360916, 0.3901350335835482, 1729809268633949999, 
0.4207834005355835, 0.07993184030056, 0.47026696906650156, 1729809268794631616, 
0.4478786885738373, 0.09392490983009338, 0.5079964077556636, 1729809268891973234, 
0.47197097539901733, 0.10758157819509506, 0.5420799184060532, 1729809268982955078, 
0.49831056594848633, 0.12352995574474335, 0.5798284310812878, 1729809269084238433, 
0.5261900424957275, 0.14207583665847778, 0.6213210856065118, 1729809269193114815, 
0.5503479242324829, 0.1595444679260254, 0.6595728868110075, 1729809269292063032, 
0.5723817944526672, 0.1770198941230774, 0.6928318790124878, 1729809269382936821, 
0.5959317684173584, 0.19680708646774292, 0.7255210831150165, 1729809269484049228, 
0.6210469603538513, 0.21916045248508453, 0.759790709409153, 1729809269593862216, 
0.6425089836120605, 0.23994970321655273, 0.7920826828366688, 1729809269692067078, 
0.6621083617210388, 0.2600468099117279, 0.822432202276851, 1729809269784938995, 
0.6829124093055725, 0.2826266586780548, 0.8449537123641376, 1729809269886034638, 
0.7050071358680725, 0.30814000964164734, 0.8686792656783159, 1729809269994908023, 
0.7238034605979919, 0.33078229427337646, 0.8918384636073767, 1729809270091959556, 
0.7415326237678528, 0.3529278635978699, 0.9172049654045246, 1729809270184944581, 
0.7507772445678711, 0.3651752769947052, 0.9309558634610013, 1729809270234931108, 
0.7685145139694214, 0.3894883394241333, 0.9492564801645488, 1729809270333703847, 
0.7966738343238831, 0.4293822944164276, 0.9701865171085426, 1729809270492984445, 
0.8121894001960754, 0.45226627588272095, 0.9910320078188999, 1729809270583968582, 
0.8286294937133789, 0.47775349020957947, 1.0109323658295741, 1729809270682952382, 
0.8447937369346619, 0.5037766695022583, 1.0318716589596342, 1729809270783001543, 
0.8620413541793823, 0.5327898859977722, 1.0507078138242438, 1729809270893247698, 
0.8759058713912964, 0.5571210384368896, 1.0541152916228322, 1729809270983956406, 
0.890435516834259, 0.5828412771224976, 1.0551341824900582, 1729809271083061959, 
0.9070064425468445, 0.6121510863304138, 1.0708392254568537, 1729809271193817843, 
0.9217804074287415, 0.6392382383346558, 1.0850888564686139, 1729809271292988924, 
0.9347547888755798, 0.6639792323112488, 1.0989094950368075, 1729809271383959938, 
0.9483488202095032, 0.690809965133667, 1.1052014436020117, 1729809271484094688, 
0.9618339538574219, 0.717531144618988, 1.1075620995149797, 1729809271583840758, 
0.9767816662788391, 0.747999906539917, 1.1221655755604076, 1729809271693081254, 
0.988659143447876, 0.7725820541381836, 1.1361092748724586, 1729809271783965730, 
1.0013943910598755, 0.8003844022750854, 1.147158425496013, 1729809271883111288, 
1.0134553909301758, 0.8279396891593933, 1.1600903621154934, 1729809271983882493, 
1.0270538330078125, 0.8594315052032471, 1.1716644939729788, 1729809272093139064, 
1.037622094154358, 0.8844317197799683, 1.173366032391663, 1729809272183969344, 
1.0493241548538208, 0.9118801951408386, 1.177036704356757, 1729809272283085541, 
1.061950922012329, 0.9426228404045105, 1.1873736947170936, 1729809272394582055, 
1.0736137628555298, 0.971187949180603, 1.1921131238108802, 1729809272493207443, 
1.0836386680603027, 0.9962303042411804, 1.1973787633620239, 1729809272584083862, 
1.0947797298431396, 1.0244075059890747, 1.202902473088882, 1729809272684018888, 
1.1066110134124756, 1.0559085607528687, 1.2083379400194099, 1729809272795369004, 
1.1179490089416504, 1.0846027135849, 1.2087202070027385, 1729809272893014162, 
1.1276471614837646, 1.1096668243408203, 1.2086393953541656, 1729809272984012663, 
1.1386159658432007, 1.1381947994232178, 1.2160884748306307, 1729809273084121680, 
1.1490638256072998, 1.1668134927749634, 1.2203751245501293, 1729809273184642089, 
1.1609047651290894, 1.1982297897338867, 1.2250356070443202, 1729809273294004878, 
1.1702131032943726, 1.2237845659255981, 1.2271414728991894, 1729809273383987838, 
1.1803181171417236, 1.252031922340393, 1.2303162494198878, 1729809273484118538, 
1.1914904117584229, 1.2828329801559448, 1.2332271840498155, 1729809273594183952, 
1.201262354850769, 1.309956669807434, 1.2363495314352417, 1729809273694017754, 
1.2094578742980957, 1.3330268859863281, 1.2365800961949456, 1729809273783996584, 
1.2184609174728394, 1.358232021331787, 1.2365800961949456, 1729809273884171574, 
1.2280436754226685, 1.3854032754898071, 1.2383523639212213, 1729809273994344214, 
1.2365001440048218, 1.4090975522994995, 1.241179931308207, 1729809274094022611, 
1.2436214685440063, 1.4300411939620972, 1.2423514383211596, 1729809274184074548, 
1.2512913942337036, 1.452402949333191, 1.244373003660401, 1729809274284157703, 
1.2597815990447998, 1.4763222932815552, 1.243790234786673, 1729809274393966182, 
1.2672134637832642, 1.497315764427185, 1.242598997885199, 1729809274494029330, 
1.2706668376922607, 1.5079054832458496, 1.2430691781438237, 1729809274544037238, 
1.2807433605194092, 1.5365599393844604, 1.2460608591144788, 1729809274684187911, 
1.2881054878234863, 1.557773470878601, 1.2459063173688256, 1729809274794305243, 
1.2944767475128174, 1.5763047933578491, 1.2479902392480098, 1729809274894126736, 
1.3001304864883423, 1.5930639505386353, 1.2479902392480098, 1729809274984126957, 
1.306460976600647, 1.6115009784698486, 1.252096622230257, 1729809275084167815, 
1.3130518198013306, 1.6311002969741821, 1.2551079522622752, 1729809275193776433, 
1.3187414407730103, 1.6490765810012817, 1.2576562439506458, 1729809275294065553, 
1.3234211206436157, 1.6636792421340942, 1.2586712250610397, 1729809275384013516, 
1.329172134399414, 1.6802040338516235, 1.259913298247396, 1729809275484014634, 
1.3343702554702759, 1.6958940029144287, 1.2608331646129871, 1729809275584049015, 
1.339816689491272, 1.7127140760421753, 1.2624811409351542, 1729809275694110148, 
1.344092607498169, 1.725736141204834, 1.263973529113316, 1729809275785015154, 
1.3488723039627075, 1.7403839826583862, 1.263973529113316, 1729809275884412924, 
1.353727102279663, 1.755744457244873, 1.264966300411105, 1729809275994715019, 
1.358106255531311, 1.7688807249069214, 1.264966300411105, 1729809276094186725, 
1.3618661165237427, 1.780854344367981, 1.2660741819956927, 1729809276185263165, 
1.3659148216247559, 1.7936869859695435, 1.2670786576742377, 1729809276284025497, 
1.3702936172485352, 1.8075693845748901, 1.2677274182162768, 1729809276394065952, 
1.373940348625183, 1.8189789056777954, 1.2702994282425983, 1729809276489466523, 
1.3776781558990479, 1.8306961059570312, 1.2710896033282528, 1729809276590021486, 
1.3795205354690552, 1.8365219831466675, 1.272528487184319, 1729809276637301664, 
1.3851131200790405, 1.8544013500213623, 1.2745321420343596, 1729809276794131384, 
1.3883745670318604, 1.8649873733520508, 1.2747252387582468, 1729809276894217501, 
1.3914090394973755, 1.8745651245117188, 1.276543193607, 1729809276984213492, 
1.394666314125061, 1.8852691650390625, 1.2780522969587098, 1729809277083828136, 
1.3979158401489258, 1.8958956003189087, 1.2771497629703479, 1729809277194141635, 
1.400763750076294, 1.905191421508789, 1.2778273614908466, 1729809277290228536, 
1.4036669731140137, 1.9144176244735718, 1.2800892129091697, 1729809277387806129, 
1.4060344696044922, 1.922973871231079, 1.2782384353672687, 1729809277480628642, 
1.4095759391784668, 1.9337964057922363, 1.2798111699437604, 1729809277597900781, 
1.41191828250885, 1.9418721199035645, 1.2797344017234573, 1729809277690053512, 
1.4145933389663696, 1.9499038457870483, 1.2788472782574567, 1729809277788052503, 
1.4172369241714478, 1.9579720497131348, 1.2812748389751594, 1729809277880110382, 
1.4200592041015625, 1.9671454429626465, 1.2804775569045386, 1729809277999624374, 
1.4219738245010376, 1.9742804765701294, 1.2809853716526596, 1729809278089605509, 
1.424405813217163, 1.9821420907974243, 1.2809728283898514, 1729809278189194427, 
1.4267219305038452, 1.9890592098236084, 1.2814630657106527, 1729809278279207488, 
1.4292303323745728, 1.9974828958511353, 1.281002378171356, 1729809278399209718, 
1.4308127164840698, 2.003634452819824, 1.2820375862070745, 1729809278489231528, 
1.4320576190948486, 2.007028341293335, 1.282694648049656, 1729809278539230551, 
1.434770941734314, 2.016587495803833, 1.283948269687702, 1729809278684563253, 
1.4366590976715088, 2.0228312015533447, 1.2848079595050825, 1729809278784642182, 
1.4388604164123535, 2.029585123062134, 1.2848079595050825, 1729809278894162989, 
1.440032720565796, 2.034862518310547, 1.2864405410239184, 1729809278984208339, 
1.441060185432434, 2.0378520488739014, 1.2864405410239184, 1729809279034176167, 
1.4438612461090088, 2.0473413467407227, 1.2884477542388177, 1729809279194119606, 
1.4454749822616577, 2.052474021911621, 1.2884477542476553, 1729809279294076479, 
1.4468095302581787, 2.0576589107513428, 1.289668933400987, 1729809279384055684, 
1.4486780166625977, 2.0631473064422607, 1.2910257038254935, 1729809279484058292, 
1.449994444847107, 2.068237066268921, 1.2920384948912498, 1729809279584886888, 
1.4516985416412354, 2.073549747467041, 1.2920384948912498, 1729809279694097733, 
1.4526234865188599, 2.0778143405914307, 1.2928854040788111, 1729809279784060270, 
1.4544258117675781, 2.082900047302246, 1.2943030771137554, 1729809279884062655, 
1.4556940793991089, 2.0881247520446777, 1.2950874843591456, 1729809279993918952, 
1.4572606086730957, 2.0926079750061035, 1.2959885371455824, 1729809280094094471, 
1.4582899808883667, 2.0963997840881348, 1.2956053865544503, 1729809280184083888, 
1.4594680070877075, 2.1006226539611816, 1.295719117993143, 1729809280284227699, 
1.4610604047775269, 2.1053543090820312, 1.2961654598357202, 1729809280395620729, 
1.4618855714797974, 2.1092989444732666, 1.2959751662223933, 1729809280494103328, 
1.4624598026275635, 2.111048460006714, 1.296674294737005, 1729809280540111425, 
1.4642819166183472, 2.1164538860321045, 1.2964568936357532, 1729809280684225653, 
1.4649951457977295, 2.1200954914093018, 1.2960583892048445, 1729809280780692094, 
1.4663074016571045, 2.1239840984344482, 1.2971714951509261, 1729809280894110436, 
