e, e_dot, e_int, stamp, 
0.29145694009746487, -7.379643790741444e-13, 0.03211116286783302, 1729809267193293817, 
0.2908839031529075, -0.003829068394459087, 0.03146102685853292, 1729809267243178618, 
0.2892498588480786, -0.014558917956763756, 0.02924128554228379, 1729809267293941812, 
0.2901501521718465, -0.004207561164690635, 0.02807370872281967, 1729809267339952929, 
0.29113459235455147, 0.014160739825773412, 0.02581743515639621, 1729809267382912779, 
0.2941214769283515, 0.027531010102524456, 0.027140549695511235, 1729809267432963062, 
0.2993582655170427, 0.05483032816374181, 0.02949106480919191, 1729809267482926074, 
0.3055934243482664, 0.0779749567523786, 0.02944638801690752, 1729809267531218874, 
0.39623910059328554, 0.6444577995288424, 0.03288329620957884, 1729809267581458631, 
0.4055345605542819, 0.6518103338183766, 0.04124211789581208, 1729809267642949081, 
0.41171438441911323, 0.09330475736588063, 0.04428863517642171, 1729809267690949537, 
0.42902163887006933, 0.10563938027771892, 0.05814918541198945, 1729809267782924748, 
0.4504805444004891, 0.13423835798526232, 0.0826366229162616, 1729809267882946662, 
0.5185611603129285, 0.30324782621319185, 0.09224946261319802, 1729809267980875999, 
0.5364505279008096, 0.28583491819876916, 0.10445665203171114, 1729809268091097823, 
0.5270374438807088, 0.019930212620131407, 0.10654860011308254, 1729809268182921431, 
0.5315812995086768, -0.019031553771296787, 0.10201469161713411, 1729809268282966653, 
0.5319671773404455, 0.01630498513830558, 0.11154915163213591, 1729809268393313998, 
0.5382330493365628, 0.02255749235289641, 0.11104820179411175, 1729809268490950451, 
0.539436374387952, 0.02941489009670067, 0.07921074778193951, 1729809268540944987, 
0.5400697697982498, 0.010293155871040694, 0.07711199115187996, 1729809268633949999, 
0.5027355485348194, -0.07517957164678497, 0.13379785376321657, 1729809268794631616, 
0.49593858171664684, -0.10072498626336841, 0.13234389297578147, 1729809268891973234, 
0.49103559606418057, -0.04123854087981688, 0.09351576434494503, 1729809268982955078, 
0.48785047046197727, -0.028445795289077508, 0.09451915149483596, 1729809269084238433, 
0.4467065574305532, -0.13644777936273714, 0.09986739030662743, 1729809269193114815, 
0.43200696397253624, -0.17548470479762687, 0.09466853787239893, 1729809269292063032, 
0.42102949771836606, -0.08978582822349447, 0.082239942391377, 1729809269382936821, 
0.41376505516870843, -0.0642147506341502, 0.08106946810296883, 1729809269484049228, 
0.40894130321361744, -0.0385907284824347, 0.08744515890790054, 1729809269593862216, 
0.3544479199168059, -0.19960731148615593, 0.08162303403002902, 1729809269692067078, 
0.3401016021033544, -0.23645639757864564, 0.07028382418057405, 1729809269784938995, 
0.3353428050430515, -0.06718215215458934, 0.06658856724772438, 1729809269886034638, 
0.33152854667228937, -0.0273687062219628, 0.07047771077853345, 1729809269994908023, 
0.3266242130372522, -0.028522395155583535, 0.0681951642350138, 1729809270091959556, 
0.31985851678721067, -0.04109814399827049, 0.06195263222354303, 1729809270184944581, 
0.2657425011094201, -0.3851243907820003, 0.043474085680058554, 1729809270234931108, 
0.2591214870491517, -0.38321494743613854, 0.041886766603138656, 1729809270333703847, 
0.2583101341689735, -0.02404222231380349, 0.06736689857288976, 1729809270492984445, 
0.24944053150309697, -0.0341930044915417, 0.06397368535988542, 1729809270583968582, 
0.24279373828716655, -0.05487848943122187, 0.047526457349010294, 1729809270682952382, 
0.19215887983966362, -0.1910833648027966, 0.04540559835298682, 1729809270783001543, 
0.1821840935713308, -0.19885906268466602, 0.04326031993392188, 1729809270893247698, 
0.18604119800987773, -0.015985177079571138, 0.03753730813174996, 1729809270983956406, 
0.19317763653296094, 0.038176779606420845, 0.03552076064107573, 1729809271083061959, 
0.1877043023959022, 0.007530154671954202, 0.03965843472883731, 1729809271193817843, 
0.18305160141438415, -0.03211130113762591, 0.03946161886198765, 1729809271292988924, 
0.1780140001506798, -0.034097266350578255, 0.0347814197373623, 1729809271383959938, 
0.14153821275759815, -0.13988097283486725, 0.0320168286418155, 1729809271484094688, 
0.14479709927619577, -0.11053173178502405, 0.030938173761956206, 1729809271583840758, 
0.13659845011681004, -0.01412651458586843, 0.0294624915324385, 1729809271693081254, 
0.12802184400741234, -0.056473197079367286, 0.027311548130190558, 1729809271783965730, 
0.12256905193480239, -0.049788688045393596, 0.024525868198678084, 1729809271883111288, 
0.11486834191017192, -0.04380520268545666, 0.024353809279965406, 1729809271983882493, 
0.10961096272972481, -0.04151244410425001, 0.02429659816527968, 1729809272093139064, 
0.0825605546340451, -0.11531074616137849, 0.020478212857868723, 1729809272183969344, 
0.08210230885105285, -0.10081199589067859, 0.01736578234093861, 1729809272283085541, 
0.07506946416250893, -0.02256671039545949, 0.016830225146734247, 1729809272394582055, 
0.07357244503851401, -0.026085217913724364, 0.016161471324201634, 1729809272493207443, 
0.07111282117114248, -0.014081477028643916, 0.013881306167441043, 1729809272584083862, 
0.06881504277659367, -0.01668610430263617, 0.013579434155204292, 1729809272684018888, 
0.06643361706027151, -0.014793183559179973, 0.014533704939369067, 1729809272795369004, 
0.0503808905908516, -0.061928473073639634, 0.012931899584712496, 1729809272893014162, 
0.052191345880085116, -0.04816771699472272, 0.010627294200848398, 1729809272984012663, 
0.04676495131296221, -0.011436470789919106, 0.009513153100826947, 1729809273084121680, 
0.04401939495105789, -0.02717275842620537, 0.009561710348941514, 1729809273184642089, 
0.04163011409963002, -0.016386904905861355, 0.00926385680085571, 1729809273294004878, 
0.04111703769633657, -0.009183073698676976, 0.008423457403143037, 1729809273383987838, 
0.03960152096214076, -0.006945771294619838, 0.007753384658062028, 1729809273484118538, 
0.03886718893396468, -0.007269054526470334, 0.008378819811238721, 1729809273594183952, 
0.02674861983014698, -0.042686404237591145, 0.007361678339717959, 1729809273694017754, 
0.027374093665349486, -0.03814536337863623, 0.005883552709853071, 1729809273783996584, 
0.028410633318100897, 0.0057662113985956845, 0.005231343724663455, 1729809273884171574, 
0.02769528061725368, 0.0012847579756764642, 0.005853273917063363, 1729809273994344214, 
0.02595400863301145, -0.007987305409356596, 0.005740119949037106, 1729809274094022611, 
0.025402917370078937, -0.007862868353075475, 0.00499953385517163, 1729809274184074548, 
0.0241559128671609, -0.006193129629337644, 0.004785880188592135, 1729809274284157703, 
0.0259543759901264, 0.0013061655420098719, 0.005283196747880291, 1729809274393966182, 
0.02825308580947805, 0.013116924088763846, 0.00548208297950821, 1729809274494029330, 
0.028002133364557924, 0.005984778750100696, 0.004112426919872781, 1729809274544037238, 
0.02657381094633804, -0.0050698633066844296, 0.005250216944432193, 1729809274684187911, 
0.027841076818236665, 0.00043899624035000144, 0.006875447818676957, 1729809274794305243, 
0.026705714069970687, 4.479756157660155e-05, 0.005676787944145768, 1729809274894126736, 
0.0274593549290727, -0.0010000546613696492, 0.005188849052523344, 1729809274984126957, 
0.02438700470717059, -0.007445729192063922, 0.004976040281605478, 1729809275084167815, 
0.022337805587035353, -0.016468852180058724, 0.005184223788852597, 1729809275193776433, 
0.020185453305596956, -0.01338569186845364, 0.004681437659527455, 1729809275294065553, 
0.01960048668066916, -0.009321620918603774, 0.0039394133809663445, 1729809275384013516, 
0.019604843289836138, -0.0021532745829074326, 0.0037604082343885977, 1729809275484014634, 
0.019503485062986936, -0.00032322276797853506, 0.003914615703641107, 1729809275584049015, 
0.01857100990762084, -0.0031618574116569664, 0.0040393900730026095, 1729809275694110148, 
0.01776823758848356, -0.005767743548084819, 0.0037408327845367246, 1729809275785015154, 
0.01853221564817442, -0.00038160797038378283, 0.0034807305865126497, 1729809275884412924, 
0.01809673412090884, 0.0012459960387391524, 0.00380236094842049, 1729809275994715019, 
0.019036357973144957, 0.0018326872109723832, 0.0038923743963073134, 1729809276094186725, 
0.018376715305622238, 0.0007344684333032821, 0.0035257636282751163, 1729809276185263165, 
0.017917425937877818, -0.003964395814183922, 0.003501291341811617, 1729809276284025497, 
0.01789197085483285, -0.0016272585300030798, 0.0037714037409421093, 1729809276394065952, 
0.01596492282174955, -0.006810289595700818, 0.003545523114015544, 1729809276489466523, 
0.015857941646333806, -0.0070878171591911565, 0.0032472990344747025, 1729809276590021486, 
0.014737407781681755, -0.008254591024045464, 0.002294414804347471, 1729809276637301664, 
0.013626102047780364, -0.010261977176417815, 0.003008678650045552, 1729809276794131384, 
0.013881298641873041, -0.0015120985877158145, 0.0036177867757725872, 1729809276894217501, 
0.012696460640671203, -0.003538560990817927, 0.0025473449038025953, 1729809276984213492, 
0.011595337719145116, -0.008073092974670642, 0.0024126750541356387, 1729809277083828136, 
0.012968765617063838, 0.000465466446084032, 0.0026073470009330487, 1729809277194141635, 
0.012741155201372534, 0.0033604758614292573, 0.002566606761420078, 1729809277290228536, 
0.011161681446172356, -0.006185215487771273, 0.002380240065181568, 1729809277387806129, 
0.012761953881744503, 0.00035109457372669667, 0.002326993334414832, 1729809277480628642, 
0.012451089631491996, 0.004863112969567562, 0.002547378393980906, 1729809277597900781, 
0.012626709143827242, -0.00024834991524125554, 0.002641528427012576, 1729809277690053512, 
0.01468205270613221, 0.00762628447007917, 0.0025201347418874146, 1729809277788052503, 
0.013355293132754742, 0.0021869589124238202, 0.0025761610038408543, 1729809277880110382, 
0.014880754207817315, -0.0005494541808343691, 0.0030267542422154695, 1729809277999624374, 
0.01403075106377849, 0.0011058035631610022, 0.002951562766534272, 1729809278089605509, 
0.014759703729368967, -0.000708947726722743, 0.0027595844682956564, 1729809278189194427, 
0.015561930146408276, 0.005410649919752464, 0.0028030999859698542, 1729809278279207488, 
0.01654701309650819, 0.005707068504771123, 0.003281044177553598, 1729809278399209718, 
0.014978863355083138, -0.003070264204824334, 0.0032965237921501775, 1729809278489231528, 
0.01543528505136682, -0.0027636841172252184, 0.0021918469840972437, 1729809278539230551, 
0.014341756223349655, 0.000534766228713297, 0.002914082685091415, 1729809278684563253, 
0.01406727754730186, -0.0034223118829829896, 0.0035866352640651733, 1729809278784642182, 
0.015407025838893418, 0.003163399239977643, 0.003061278175573627, 1729809278894162989, 
0.012516475517778458, -0.0066227435570900975, 0.00279331279176757, 1729809278984208339, 
0.01336592765029132, -0.005033689769808748, 0.0019270213910234336, 1729809279034176167, 
0.012113357839557803, 0.003056217125671371, 0.0026585794445801005, 1729809279194119606, 
0.013015989750791102, 0.00039962794381554677, 0.003334978015189423, 1729809279294076479, 
0.011327775759386594, -0.003244018263875941, 0.002308174341403661, 1729809279384055684, 
0.011715446341088898, -0.004961887882998721, 0.002283531480951571, 1729809279484058292, 
0.010285499043281687, -0.003435119031540849, 0.0022311490650270037, 1729809279584886888, 
0.01156358795130985, -0.0008263377291795401, 0.0023499586064173947, 1729809279694097733, 
0.009407264770272317, -0.004088725038211294, 0.0020751444299965346, 1729809279784060270, 
0.010232990948281895, -0.005237352962596915, 0.0019758785762819735, 1729809279884062655, 
0.008547809268247386, -0.002360936158939875, 0.0019718367220868437, 1729809279993918952, 
0.009654281027909661, -0.0014315141279041515, 0.001990757250625684, 1729809280094094471, 
0.010035712127131724, 0.005094650893905552, 0.0017899466302017848, 1729809280184083888, 
0.010117194764099002, 0.0016840926606680815, 0.001889112285556255, 1729809280284227699, 
0.011658538566464705, 0.004883547431395278, 0.0022430975599215634, 1729809280395620729, 
0.010280517035893944, -5.1850722966771796e-05, 0.002242608569680593, 1729809280494103328, 
0.010254037013921025, -0.0048560298542097554, 0.0015505341195062368, 1729809280540111425, 
0.012997643829898209, 0.006154057364933129, 0.002125073141083713, 1729809280684225653, 
0.01152384417566954, 0.0012532917033300256, 0.0027887730246716163, 1729809280780692094, 
0.012367939720880017, -0.002611842922043734, 0.002580843177786558, 1729809280894110436, 
0.013575212639233447, 0.006952693530521247, 0.0025403559202164376, 1729809280984099585, 
0.012896922716373993, 0.0022101759844949304, 0.002459285622551877, 1729809281084065189, 
0.014648864196181721, 0.003028399545020674, 0.00288334813909507, 1729809281194455474, 
0.016021580775740674, 0.009831320064482896, 0.003066431201096804, 1729809281295216197, 
0.014565021118044807, -0.0009225353753675001, 0.0028592338864022343, 1729809281384078847, 
0.013908588279811784, -0.009837147377629567, 0.0020600452559068733, 1729809281434110665, 
0.01574277016481407, -0.0005574033209424546, 0.003098816469935475, 1729809281594327843, 
0.015256576199246918, 0.0022080592585948444, 0.003907070115416794, 1729809281695115996, 
0.014168234248654876, -0.00568556060507261, 0.0028569637477332288, 1729809281784085433, 
0.013536824757338417, -0.006178859229088146, 0.002708480504472243, 1729809281884248497, 
0.013854314494136988, -0.0011369604572120029, 0.0029079048753917775, 1729809281993995109, 
0.012517577579477024, -0.003433013997915841, 0.0028079261532508357, 1729809282095324651, 
0.012121817826374004, -0.005883501878683541, 0.0024391434318611744, 1729809282184089291, 
0.01300443626373915, 0.0014514584605125377, 0.002370498885487363, 1729809282284239975, 
0.013638321873328918, 0.004858735381214713, 0.002715293525439241, 1729809282394226520, 
0.012897010631037764, -0.0004971146270012465, 0.0027963960952603795, 1729809282496410874, 
0.01300290713070007, -0.002015639677645857, 0.002502334185348873, 1729809282584093409, 
0.014194977105415063, 0.008349502598891325, 0.0018401395762839491, 1729809282634094705, 
0.013317483567371724, 0.006123422965557578, 0.0028415528432508396, 1729809282794498966, 
0.011768176148725384, -0.007106881876605182, 0.003380119001831994, 1729809282892246248, 
0.012215207829480601, -0.003661358495807359, 0.0023575964343709684, 1729809282984113572, 
0.011336495523648127, -0.001307441088557305, 0.0022587417670758836, 1729809283084099261, 
0.010953947760087734, -0.0040889855721579355, 0.0024149149027032613, 1729809283194071781, 
0.012658838828751184, 0.0046236671744517175, 0.0024259406703477154, 1729809283292338789, 
0.011720170954020004, 0.0023735092642994185, 0.002238129955715612, 1729809283384103704, 
0.01060445885965744, -0.00709135683784927, 0.0022480359807725, 1729809283485118642, 
0.012461460854723105, 0.002014924737756331, 0.002431274005973729, 1729809283593780097, 
