x, y, theta, stamp, 
-4.186792068594514e-08, 4.83928239702891e-08, -4.768333032024888e-07, 1729806444759277661, 
-4.186792068594514e-08, 4.83928239702891e-08, -4.7683301898523845e-07, 1729806444809615195, 
-4.186792068594514e-08, 4.83928239702891e-08, -4.768330400024965e-07, 1729806444858812480, 
-4.186792068594514e-08, 4.83928239702891e-08, -4.7683304174700093e-07, 1729806444903964297, 
0.00020069230231456459, 1.0495204151084181e-05, -0.0009586815334348401, 1729806444968574400, 
0.003420427441596985, -8.453243935946375e-06, -0.00609136108008832, 1729806445019511726, 
0.008247217163443565, -0.000329446978867054, -0.014031418329748076, 1729806445065472023, 
0.014004385098814964, -0.000642118277028203, -0.02611519914861106, 1729806445109285017, 
0.022326955571770668, -0.001111307879909873, -0.0406432500776951, 1729806445157801917, 
0.03244028985500336, -0.0018666577525436878, -0.06024292884641905, 1729806445209370017, 
0.044811464846134186, -0.0026070382446050644, -0.08422498174547459, 1729806445260289134, 
0.05720237269997597, -0.0036375978961586952, -0.10558592036035988, 1729806445304964398, 
0.06933917850255966, -0.005064518190920353, -0.12960372913312182, 1729806445349646628, 
0.08724606037139893, -0.007539513520896435, -0.16663156714318655, 1729806445421255126, 
0.10933969169855118, -0.011182102374732494, -0.20731437849738818, 1729806445509306048, 
0.13230010867118835, -0.01611630991101265, -0.24792662297136636, 1729806445609302511, 
0.15530870854854584, -0.022212941199541092, -0.286542004756408, 1729806445719637001, 
0.17512664198875427, -0.028197547420859337, -0.3195430534216189, 1729806445816052143, 
0.19401805102825165, -0.03457877039909363, -0.34815227005774135, 1729806445909381804, 
0.2132151871919632, -0.041636593639850616, -0.3786517246837555, 1729806446008935301, 
0.23252753913402557, -0.049518488347530365, -0.4096477090173632, 1729806446119432436, 
0.25005269050598145, -0.057104356586933136, -0.43838417885893016, 1729806446217114789, 
0.26640403270721436, -0.06487961858510971, -0.46385141975309535, 1729806446310293908, 
0.28334686160087585, -0.0734977200627327, -0.4896463780803991, 1729806446411281463, 
0.3000251352787018, -0.08241499215364456, -0.5159029122536558, 1729806446509317086, 
0.3174028992652893, -0.09249497950077057, -0.5418012475946092, 1729806446618793165, 
0.33158156275749207, -0.10114461928606033, -0.5633098300085512, 1729806446709345855, 
0.3467872440814972, -0.11100276559591293, -0.5853281355974719, 1729806446809677418, 
0.3630748987197876, -0.12187127768993378, -0.6091739933168361, 1729806446918967559, 
0.3777138292789459, -0.1323775351047516, -0.6312739893956366, 1729806447019375195, 
0.3902064263820648, -0.14137786626815796, -0.6502608800186, 1729806447109287097, 
0.40309202671051025, -0.1514749974012375, -0.6672122741881928, 1729806447209310294, 
0.4172106683254242, -0.16274842619895935, -0.6852609767955345, 1729806447319757593, 
0.4297858476638794, -0.1731031984090805, -0.7021075440481811, 1729806447418934680, 
0.4405333995819092, -0.1822575330734253, -0.7166366891926769, 1729806447509507164, 
0.45215293765068054, -0.19248686730861664, -0.7299402145554871, 1729806447609298515, 
0.46437135338783264, -0.203590527176857, -0.7437025489853959, 1729806447718732123, 
0.4754301905632019, -0.21390721201896667, -0.7557026721900796, 1729806447818967889, 
0.4853750765323639, -0.2234395295381546, -0.767647053344067, 1729806447910479496, 
0.4955630898475647, -0.23344849050045013, -0.7809914310523696, 1729806448009308544, 
0.5059081315994263, -0.24382051825523376, -0.7929238779277811, 1729806448108777064, 
0.5168123245239258, -0.2552146911621094, -0.8047138820694615, 1729806448219302608, 
0.5256261229515076, -0.26447075605392456, -0.8161400370010662, 1729806448310594348, 
0.5349443554878235, -0.2745240330696106, -0.8269511526999875, 1729806448408816752, 
0.5449859499931335, -0.2857898771762848, -0.8375429705603232, 1729806448519410136, 
0.5538308620452881, -0.2957804799079895, -0.8496052064329725, 1729806448619350969, 
0.5617356300354004, -0.3050147294998169, -0.8571975806860392, 1729806448714312864, 
0.5694371461868286, -0.31420356035232544, -0.8662488379882733, 1729806448805304353, 
0.5789555907249451, -0.32553693652153015, -0.8773441111228029, 1729806448924633754, 
0.5860289335250854, -0.3342503309249878, -0.8849415242241292, 1729806449014219619, 
0.5939520001411438, -0.34407487511634827, -0.8950539241044962, 1729806449114345165, 
