e, e_dot, e_int, stamp, 
1.41421362619708, 0.0, 0.14076349731086, 1729806444858812480, 
1.41421362619708, 0.0, 0.13342978566785815, 1729806444903964297, 
1.4140790806002408, -0.0006941411667414697, 0.1552218802405416, 1729806444968574400, 
1.4117910390791815, -0.015667061162969287, 0.16331025852690642, 1729806445019511726, 
1.4081600750062586, -0.04130698301677247, 0.1367558205250899, 1729806445065472023, 
1.4038887165178695, -0.058830955672901857, 0.1263960007500472, 1729806445109285017, 
1.3977207163975738, -0.07487387964242818, 0.1295625241436143, 1729806445157801917, 
1.3901230023281925, -0.09148818861395124, 0.13984318026045311, 1729806445209370017, 
1.3810061034798458, -0.10879342829686549, 0.14241793878959932, 1729806445260289134, 
1.3717162251605437, -0.12899633540290834, 0.13201091166422724, 1729806445304964398, 
1.3623605167623423, -0.13910850945851574, 0.12257116355585919, 1729806445349646628, 
1.3483684850699644, -0.13492648273547883, 0.1582501758223746, 1729806445421255126, 
1.3308029979856846, -0.1316295385744235, 0.2150895516674602, 1729806445509306048, 
1.3118422988435592, -0.12970202258678873, 0.25016656839503554, 1729806445609302511, 
1.292118767842793, -0.12279164829596041, 0.275867558517541, 1729806445719637001, 
1.2746827305630142, -0.11986819897716404, 0.26730272591346305, 1729806445816052143, 
1.2576347055613661, -0.12116931601095444, 0.24188896470260637, 1729806445909381804, 
1.2399559509577776, -0.12008168199846765, 0.24253600124658764, 1729806446008935301, 
1.221650147211074, -0.1144160419175315, 0.2604096271279067, 1729806446119432436, 
1.2047709995616007, -0.11282132069494684, 0.2544215023401505, 1729806446217114789, 
1.1885340428299762, -0.11568386646129473, 0.22998522290053366, 1729806446310293908, 
1.1713232668679763, -0.11489334558225517, 0.23071067428505698, 1729806446411281463, 
1.1540914425928284, -0.11539859018864419, 0.23311908267001535, 1729806446509317086, 
1.135563368624904, -0.11500472534893959, 0.2393978171894181, 1729806446618793165, 
1.1201447239906628, -0.11317191891199152, 0.22735266785483585, 1729806446709345855, 
1.1031785835814438, -0.11312445271311149, 0.2137195246991731, 1729806446809677418, 
1.0847965881153565, -0.11243172716043959, 0.23115124319010277, 1729806446918967559, 
1.0677119554737502, -0.11278239183384908, 0.22757011772506022, 1729806447019375195, 
1.053128753268067, -0.11078235645538702, 0.2033651364444754, 1729806447109287097, 
1.0374458099639692, -0.10632913615236618, 0.19995648753358297, 1729806447209310294, 
1.0201145048209137, -0.10457076400384713, 0.21823609035162736, 1729806447319757593, 
1.004441387043412, -0.10498362364915657, 0.21395674222557048, 1729806447418934680, 
0.9908105869431028, -0.10284255995537471, 0.19072149858716342, 1729806447509507164, 
0.9758144614596725, -0.10025694696035466, 0.18852786689710535, 1729806447609298515, 
0.9597739814529349, -0.09895069209096626, 0.20409190567973357, 1729806447718732123, 
0.9450478063507436, -0.09783088302920295, 0.20132706636825162, 1729806447818967889, 
0.9316034436056969, -0.09794322141882605, 0.18129236227788828, 1729806447910479496, 
0.9176370813345408, -0.0960775610001026, 0.17728889041226076, 1729806448009308544, 
0.9032907522117964, -0.09518274575539976, 0.1819400860343941, 1729806448108777064, 
0.8877924791260197, -0.0948177646462473, 0.189605062232473, 1729806448219302608, 
0.8752335939198767, -0.09259738044076922, 0.1793696066523367, 1729806448310594348, 
0.8617378552008838, -0.0916561639781333, 0.1658099630212553, 1729806448408816752, 
0.8468375790241701, -0.09071002258235102, 0.1798467060845326, 1729806448519410136, 
0.8336618212092193, -0.088855282835489, 0.17840931000036123, 1729806448619350969, 
0.8216326333542747, -0.08616980696790504, 0.16255745305414113, 1729806448714312864, 
0.8097537451084551, -0.08574109434194781, 0.15279468481736888, 1729806448805304353, 
0.7950967353590017, -0.0844591983240357, 0.17011336268965263, 1729806448924633754, 
0.7839608827944583, -0.0823772766934886, 0.16635305379322854, 1729806449014219619, 
0.7714355110072467, -0.08313344751756675, 0.1486384560262943, 1729806449114345165, 
0.7602107654305513, -0.08109457879378984, 0.1505916059432612, 1729806449209319559, 
0.7491106380325545, -0.07846148780611084, 0.14421034918791836, 1729806449304032652, 
0.7355105359937592, -0.0783821191692516, 0.15715175189508804, 1729806449419337622, 
0.7255844859679783, -0.07607767848390111, 0.1512586342970629, 1729806449509342009, 
0.7146616858303969, -0.07304424968278495, 0.13805384603383253, 1729806449609690494, 
0.7038456935516196, -0.07412436010321637, 0.13981129126651268, 1729806449704965098, 
0.691227831906254, -0.07421325670903084, 0.14832311051515423, 1729806449820602901, 
0.6818245696752835, -0.07169075564780251, 0.14149485181058824, 1729806449909349009, 
