imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, odom_th, odom_vx, odom_vy, odom_w, stamp, 
-0.012176156044006348, 0.0070993900299072266, -0.006637431152659019, -3.2299687728064753e-15, -0.00015064528262957372, 9.732586895496517e-12, 9.038716957774424e-06, 0.0, -3.320010932839068e-07, 3.8807829128018057e-07, -3.814745008545606e-06, 0.0, 0.0, 1.784307597507695e-11, 1731624450287397390, 
0.009320080280303955, 0.005338013172149658, 0.0018856773684478413, 3.726045196883072e-15, -0.0001472170716936785, 1.695775882003894e-11, 9.71098922788859e-06, 1.0681087420125473e-18, -3.320010932839068e-07, 3.8807829128018057e-07, -3.814745008545606e-06, 0.0, 0.0, 2.3265448595433114e-11, 1731624450326489468, 
0.01273280382156372, 0.006936192512512207, 0.007642574811354026, 2.8376343792668018e-14, 0.00018034882389499665, 1.7467960251083118e-11, -1.9026803192428363e-05, -3.534440713862855e-17, -3.320010932839068e-07, 3.8807829128018057e-07, -3.814745008545606e-06, 0.0, 0.0, 1.7917913680554065e-11, 1731624450477301118, 
-0.008884966373443604, 0.015002846717834473, -0.0011346477970836924, -6.2345114500801e-15, 0.0001952863013598258, 1.78796207648887e-11, -2.2518921899389e-05, -5.70445965221347e-17, -3.320010932839068e-07, 3.8807829128018057e-07, -3.814745008545606e-06, 0.0, 0.0, 1.8243479643631488e-11, 1731624450527154254, 
-0.2273961305618286, 0.4038652181625366, -0.12107444575592506, -8.678722569137724e-13, -0.003335167744467831, 1.6559776871541177e-11, 0.0003006310147328328, 7.028705882733843e-16, -3.320010932839068e-07, 3.8807829128018057e-07, -3.814745008545606e-06, 0.0, 0.0, 1.539261947069992e-11, 1731624450586240666, 
0.3423945903778076, 0.09698885679244995, 0.12485966558133697, 0.0011717379341248508, 0.0012149487234687957, 0.1070424878725129, 0.000159656892561498, 9.435304931753394e-16, 0.0001463029475416988, -0.00015290590818040073, 0.010316050707018524, 0.002865996540309909, -0.0029961570881171583, 0.201711967587471, 1731624450637404363, 
-0.6968694925308228, 0.17523258924484253, -0.31003760603438724, -0.021170352571142168, -0.000716561664445857, 0.653010336073926, 0.0012832958409524744, 9.227387325959914e-07, 0.0008235325221903622, -0.0007440219633281231, 0.0961961448749563, 0.009632587715918888, -0.0054307559616318295, 1.1358814239501953, 1731624450728410667, 
-0.5215485095977783, -0.04875820875167847, -0.4142335667534823, -0.0776539739297054, 0.0021821645745971133, 1.2402212231765661, 0.004771793740280417, 0.00012433077150623205, 0.003964155446738005, -0.00032724085031077266, 0.2534971262085043, 0.03792699756701548, -0.0018887156362820032, 1.7595716714859009, 1731624450826807186, 
-0.7304332852363586, -0.6992449760437012, -0.5497772883363389, -0.19633346846422525, 0.007018462916289041, 1.6211842920920656, 0.009926126878626929, 0.0007070574873433595, 0.01101809460669756, 0.0027865495067089796, 0.5706907528857021, 0.056937599375460626, -0.005432743432928395, 1.9581221342086792, 1731624450985876196, 
0.10458260774612427, -0.7109200358390808, -0.18825198737466564, -0.10798473897788631, 0.026335516518171183, 1.7985228544771326, 0.015283929153316663, 0.0022338342132785915, 0.018642503768205643, 0.009126245975494385, 0.8398138110352911, 0.07530117771108938, 0.0031914809534064137, 1.9553676843643188, 1731624451127695319, 
-0.3642902970314026, -0.5525432229042053, -0.22363922850534945, -0.19106813641760478, 0.03591539624232989, 1.8705800906645826, 0.020464153310009538, 0.004686194337893529, 0.021871227771043777, 0.014893135987222195, 1.0296617391566487, 0.06751642247730562, 0.008675038008240344, 1.9343101978302002, 1731624451225609813, 
-0.46209484338760376, 0.06987571716308594, -0.23908387373503878, -0.2976990906958991, 0.052142438472482996, 1.87156757032725, 0.02694267255019074, 0.009300235850694966, 0.027328839525580406, 0.02673299051821232, 1.297507782226572, 0.09693517404076898, 0.0009156175128144392, 1.8724409341812134, 1731624451366652009, 
-0.5400617122650146, -0.7280834317207336, -0.21792961795430396, -0.41007624666182074, 0.058321769952027834, 1.8828234845396197, 0.033373396276094335, 0.016174559555578585, 0.02967851236462593, 0.04380098730325699, 1.6071944085311878, 0.10171807544616727, -0.003322124545983534, 1.8927786350250244, 1731624451529751228, 
-0.15805727243423462, 0.3596916198730469, -0.08797305291855445, -0.28726082796124025, 0.07310493017694136, 1.9169509187021203, 0.03867843922610328, 0.02494100393429883, 0.02570188231766224, 0.06169320270419121, 1.9165320359597453, 0.1183002538281793, -0.001115281329338149, 1.9471344947814941, 1731624451690632977, 
0.31874769926071167, -0.43904781341552734, 0.0030607224915564293, 0.028983422774057396, 0.10148723017420624, 1.9200188452746676, 0.042071955903044814, 0.035067463063822885, 0.01979493722319603, 0.07295604050159454, 2.0936059378987495, 0.135464719803293, 0.014451421796300335, 1.9227322340011597, 1731624451782916506, 
0.04972010850906372, 0.27904391288757324, -0.003513605489276001, 0.040478380179584134, 0.125414916312102, 1.9177087558253763, 0.04358824475260802, 0.046842163856565394, 0.007827912457287312, 0.08781329542398453, 2.3697424873268877, 0.14329564156236047, 0.0034747555489003327, 1.915665626525879, 1731624451926720778, 
0.23957765102386475, -0.02592092752456665, -0.040129338476568084, 0.14079808910445396, 0.14394677603132658, 1.9097449048268713, 0.04247226795736076, 0.06005636360017144, -0.0029053534381091595, 0.09642138332128525, 2.560041462873999, 0.15108384630153696, 0.009090940496755372, 1.9027013778686523, 1731624452026898276, 
0.0893675684928894, -0.31475383043289185, -0.05202686559286395, 0.10360101854096951, 0.14911860640243152, 1.873201541990274, 0.03862732162588073, 0.0732476330448656, -0.02162538841366768, 0.10586130619049072, 2.828047523950703, 0.1423991550819479, 0.008653768249970472, 1.8408812284469604, 1731624452166754097, 
