e, e_dot, e_int, stamp, 
-0.7853969803275017, 5.2173813992363085e-12, -0.07861715466838456, 1729805315983687173, 
-0.7853969803273227, 3.4761112151461893e-12, -0.0781293171149767, 1729805316033004452, 
-0.7853969803271211, 2.672448334124879e-12, -0.07481688807168875, 1729805316078947137, 
-0.7853969803262116, 6.134470560931454e-12, -0.08705118019677158, 1729805316143841624, 
-0.7826825719040797, 0.01814091500683492, -0.09003683167874578, 1729805316193717984, 
-0.7787830774989619, 0.0464899464305635, -0.07488632205783387, 1729805316239568985, 
-0.7720245687440146, 0.07960776021848248, -0.0698501485976428, 1729805316283519280, 
-0.7622369050171579, 0.1164769672670098, -0.07245649219738161, 1729805316333544467, 
-0.7496626841027987, 0.14874084719195296, -0.07628922585480234, 1729805316383727370, 
-0.7345091332983125, 0.18382784050999276, -0.07528541558430561, 1729805316434085497, 
-0.697702016014485, 0.21222097997087971, -0.11635612127235352, 1729805316543712956, 
-0.6651926743226981, 0.22496171982592916, -0.1436625306406733, 1729805316639571721, 
-0.6285051805247751, 0.24314763202452472, -0.1260262426602665, 1729805316733568712, 
-0.5875723704762076, 0.2658026190960278, -0.12199635509194934, 1729805316834115312, 
-0.5442386362478063, 0.2675760100124049, -0.12326843118345605, 1729805316943647615, 
-0.5068003986417395, 0.2606232421580405, -0.11276986013580899, 1729805317040576453, 
-0.4706891063378125, 0.25815984944666065, -0.09634712618273293, 1729805317133590464, 
-0.435119170145361, 0.24747798007450114, -0.09108388387728811, 1729805317234014067, 
-0.3983869601077933, 0.22970046480601755, -0.09133885084007111, 1729805317343694400, 
-0.36508462069831193, 0.2261093460079798, -0.0825634759816646, 1729805317440665443, 
-0.33516004585528125, 0.22187405029052262, -0.06952427127052, 1729805317533542215, 
-0.3031871118409908, 0.20401395325370184, -0.06796146670795353, 1729805317643852550, 
-0.2787061970526571, 0.1783887126198271, -0.06422484189358703, 1729805317743643977, 
-0.25647722503581105, 0.15820398421147094, -0.05497975946268444, 1729805317840590474, 
-0.23613563313333508, 0.14935460642323892, -0.04883143498176092, 1729805317933570965, 
-0.2161334480823549, 0.1420638689804958, -0.04474888216505561, 1729805318030004719, 
-0.19327496572199865, 0.1361601689277829, -0.045214488619334144, 1729805318143693677, 
-0.17644966378658167, 0.12430476805884537, -0.04132141326226232, 1729805318241599036, 
-0.16240808327959178, 0.1081589278776262, -0.03368514462744621, 1729805318333600126, 
-0.14844146408500936, 0.0984445958625166, -0.03084091026707408, 1729805318431467455, 
-0.1325675763348938, 0.09473572611660663, -0.031046928454070685, 1729805318543652423, 
-0.12117254761499474, 0.08594805330255328, -0.02816950210968278, 1729805318641592704, 
-0.11123805453074187, 0.07479604439996, -0.023102030332895675, 1729805318733543477, 
-0.10195213082394716, 0.06756447885115943, -0.021182626991608878, 1729805318831649414, 
-0.09086777651680678, 0.06470019510321913, -0.021239875986149664, 1729805318943107560, 
-0.08172660909778517, 0.06408049359564286, -0.019215477831466883, 1729805319041619055, 
-0.0738282322406536, 0.05954065748883286, -0.015650792401672758, 1729805319133643549, 
-0.06791163565334235, 0.04830873341638688, -0.014312355589671963, 1729805319233760030, 
-0.06049675606855165, 0.04195022166941965, -0.014237116884129892, 1729805319344838484, 
-0.05357651355890036, 0.046070222192134976, -0.012612956918255496, 1729805319441683158, 
-0.04784497719370595, 0.04460514122562829, -0.010187769308, 1729805319533596135, 
-0.041994144049127935, 0.03840446313172708, -0.009685751823423256, 1729805319644291859, 
-0.03767306184522712, 0.032005605976270286, -0.008960259130998493, 1729805319744405618, 
-0.033850464629849975, 0.02748825030612068, -0.0074684549484529995, 1729805319841665226, 
-0.030770877285722698, 0.024210235556505828, -0.0064671513290350075, 1729805319934068525, 
-0.028476377067623848, 0.018065827540085663, -0.0062793429893882235, 1729805320044012063, 
-0.02550291664263793, 0.016708487762862743, -0.005977165252813506, 1729805320145649169, 
-0.023403480839022217, 0.016968678228654464, -0.005122921524682792, 1729805320242619113, 
-0.02114939118988768, 0.015298269693999741, -0.004435545830728942, 1729805320335592609, 
-0.018957169713940347, 0.015663539511245803, -0.004008564087973994, 1729805320431970150, 
-0.017486301452135367, 0.011876471159901432, -0.004041997220812815, 1729805320546139388, 
-0.014679279438292725, 0.013884715745138512, -0.0036081379817262406, 1729805320643703944, 
-0.013980362166560734, 0.012152863496360378, -0.0028991743245968963, 1729805320734617993, 
-0.013635701598675776, 0.004901192503278763, -0.0019743415452995604, 1729805320783743584, 
-0.010629126310267023, 0.00861510520282386, -0.0026618656117069466, 1729805320943418023, 
-0.009593273046692774, 0.009722492860131658, -0.0029329283807296293, 1729805321043615960, 
-0.00923968683338472, 0.004740479412543305, -0.001878201679927323, 1729805321134667380, 
-0.006967599451878526, 0.008264765368017726, -0.0017175167805548106, 1729805321243322884, 
-0.006508414567489518, 0.008493762126621195, -0.001583479022993176, 1729805321343793090, 
-0.005852533665162918, 0.003713522819909478, -0.001290481342358659, 1729805321443619569, 
-0.005562237966531658, 0.0032539121828572093, -0.0011398234132503546, 1729805321534577820, 
-0.004628740775576623, 0.004228306546262489, -0.001012289491301062, 1729805321632909071, 
-0.004860332807011036, 0.0024684345563054204, -0.0010497900478251985, 1729805321743820060, 
-0.004819752784996911, -0.0005604963500894057, -0.0010050246246615605, 1729805321843623339, 
-0.004032373313053617, 0.0030172398151359406, -0.0008724835232038202, 1729805321934701257, 
-0.0038142756163910274, 0.0036166373587233056, -0.0008021958872256053, 1729805322033621076, 
-0.005940643880186669, -0.007129552319619317, -0.0008688071020195429, 1729805322123746441, 
-0.006140890401504895, -0.008421075927759912, -0.0011129684226743567, 1729805322243670472, 
-0.005925557368238521, 0.00023270211880539447, -0.0012656766115878636, 1729805322334609467, 
-0.005542512258528309, 0.0020788122196887804, -0.0011149647297747502, 1729805322433624574, 
-0.0057325081124162125, 0.0007099449327659775, -0.001194228515509644, 1729805322542898142, 
-0.00536560771792205, 0.0006226924125840754, -0.0011703816843579573, 1729805322644622923, 
-0.004987737466460196, 0.002600809139266906, -0.0010283553947787688, 1729805322734685679, 
-0.0042649393810799685, 0.003845908538946821, -0.0009185571602466056, 1729805322833131463, 
-0.004348577255729791, 0.0021953412377458247, -0.0009478613289950954, 1729805322943753458, 
-0.005847286012985009, -0.005252083801275274, -0.0010148335729040473, 1729805323043666161, 
-0.005750454533403726, -0.004645252100760113, -0.0010146286520909815, 1729805323134636770, 
-0.005303801122496288, 0.0018226613808821094, -0.0010839562846032156, 1729805323236066885, 
-0.004071093257650427, 0.005287741224513064, -0.001053729545322603, 1729805323343636156, 
-0.005438684189231768, -0.0006920346859368478, -0.0010300602106779234, 1729805323444671485, 
-0.005159279974651487, -0.003488102984359372, -0.0009388352926346237, 1729805323535639350, 
-0.0063459582807118275, -0.0030095140445189784, -0.0010676954616043019, 1729805323633711915, 
-0.005950297030062779, -0.002834700183189103, -0.0012108539075850733, 1729805323743743064, 
-0.0051159465679792016, 0.003982566774140492, -0.0012184585669145524, 1729805323843643762, 
-0.005904579567512669, -0.0001351259832553612, -0.0010745717448984245, 1729805323933699391, 
-0.007502492121977622, -0.008244469600454602, -0.0011735797607311455, 1729805324033717498, 
-0.009298081926520485, -0.01076189777829526, -0.001590216669296617, 1729805324143812482, 
-0.005826321948029345, 0.006040481009535321, -0.0015908793708254744, 1729805324244645153, 
-0.008315586982436951, 0.0021542506658650804, -0.0014832531651749466, 1729805324333648712, 
-0.004925879648559839, 0.0009543894628644203, -0.00126449433181564, 1729805324443592345, 
-0.007058450202777178, 0.003117914511296124, -0.0014158279780961223, 1729805324542885231, 
-0.005906197360541432, -0.003386585697088411, -0.0011992713230605948, 1729805324644693963, 
-0.00725133050227289, -0.0012680178116893284, -0.0012854770765647748, 1729805324733646777, 
-0.007184537482714082, -0.004817979582190289, -0.0012812262100617925, 1729805324833646194, 
-0.007154999648931848, 0.0003127406124904317, -0.001506195731034152, 1729805324942929112, 
-0.0067364626701413854, 0.0014615567072438617, -0.0014824033907971618, 1729805325044654460, 
-0.0064095512583129954, 0.0025953967304482117, -0.0012908613997224502, 1729805325133687282, 
-0.00827227301061717, -0.004969627699375974, -0.0013513741419342808, 1729805325233937685, 
-0.006507958369424527, -0.0008376938579749751, -0.0014836808570386439, 1729805325343743357, 
-0.009753948400889945, -0.005361643140584251, -0.0017236211586667996, 1729805325444699305, 
-0.008987537399271717, -0.00784671094523874, -0.001598669693822337, 1729805325533688492, 
-0.008777877694289393, 0.0035686918904259575, -0.0017349032694731626, 1729805325633828309, 
-0.010254709619032076, -0.004714598934655351, -0.0017848065887367925, 1729805325724780424, 
-0.009038832458316048, -0.0020354012010822824, -0.0019740244671140267, 1729805325844792822, 
-0.008801288361472648, 0.004273937243726895, -0.0019507246755901843, 1729805325933081166, 
-0.008841113525138944, 0.0007650359288845935, -0.001680909794935117, 1729805326033791926, 
-0.006624673293881833, 0.00657107203212099, -0.001706249967144355, 1729805326144015111, 
-0.0072871497988206135, 0.004492563744025389, -0.0015936890361812669, 1729805326243921598, 
-0.007783478271214284, -0.004053964585153444, -0.001371457006137342, 1729805326333658525, 
-0.006723689945494327, 0.0016976866284402162, -0.0013766105930215677, 1729805326433412812, 
-0.007176650251498606, 0.0021694742968170005, -0.0015165271388299564, 1729805326543473112, 
-0.00827425426858086, -0.004985248323747867, -0.001561931135745023, 1729805326644726413, 
-0.006841081519081249, 0.0017990844302144527, -0.001408235316318119, 1729805326732989916, 
-0.006118270863113784, 0.007819078212449126, -0.0013333185924467464, 1729805326833104951, 
-0.006988751805379834, -0.0002140563394002626, -0.001401922786951536, 1729805326943825408, 
-0.005682152070404345, 0.0017056948451177514, -0.0013239499181791434, 1729805327044495276, 
-0.0046005330678616785, 0.00822782188636659, -0.0011115960030389687, 1729805327136906506, 
-0.005106635663766013, 0.002069525861767296, -0.0009464414287744363, 1729805327228994925, 
-0.005678398276570018, -0.0035635104068839946, -0.0010367564020762686, 1729805327339061500, 
-0.0048020347386097395, 0.0010539236851803838, -0.0011167565468716489, 1729805327443933969, 
-0.004237951388215255, 0.00489016610932323, -0.0009528219120507163, 1729805327533272064, 
-0.004698067911171999, 0.0005784803513556475, -0.0008693037337564971, 1729805327633765163, 
-0.006137879002548474, -0.0059154169620989445, -0.0010543567250104737, 1729805327743109633, 
-0.005111273352228829, -0.0010203480989151269, -0.001121206701081869, 1729805327844687195, 
-0.004757548067320649, 0.004622296186680115, -0.0010438859051015202, 1729805327938756308, 
-0.005959004683403268, -0.0029612881566071845, -0.0009976277631983867, 1729805328033777173, 
-0.007671889635440854, -0.009384546393544172, -0.0012593744637599427, 1729805328144218158, 
-0.006859594520974621, -0.002454452694400268, -0.0014354014044270676, 1729805328243933419, 
-0.006600560398283717, 0.0036736797858151777, -0.0013370768734903284, 1729805328334035599, 
-0.006754624315805091, 0.00044357553748257573, -0.0012794187203820655, 1729805328433807180, 
-0.0064522322783081565, 0.00045272006319599384, -0.0013466475919365211, 1729805328537996710, 
-0.004631623825369191, 0.006978884465625313, -0.001219806725550158, 1729805328638949103, 
-0.005921639493163489, 0.001700044921231162, -0.0011376067190694299, 1729805328738685960, 
-0.00843886654935777, -0.013314475823830529, -0.0012214193870868878, 1729805328831884713, 
-0.008417833424682941, -0.008937689842087029, -0.0015217440816143483, 1729805328939105848, 
-0.008407674531446974, 9.927334514625904e-05, -0.001744563504523614, 1729805329039041653, 
-0.009447671715455797, -0.003407020266735381, -0.001757537531861738, 1729805329139790069, 
-0.010007608140139457, -0.005514398369783701, -0.0017717439802600152, 1729805329229805054, 
-0.008318225570569271, 0.002828373951805189, -0.0018968858904200036, 1729805329344685259, 
-0.008214989886410562, 0.005242257835473464, -0.0019107229558925078, 1729805329445780600, 
-0.008660373636350305, -0.0013295005431411798, -0.0015955947569121706, 1729805329534685352, 
-0.00906506621965053, -0.0030175359226927447, -0.00163427710414275, 1729805329634784073, 
-0.006858297982441641, 0.005339800503313386, -0.00172163438112787, 1729805329744779650, 
-0.006431472626002743, 0.008095969760042685, -0.0015723321204649528, 1729805329845789700, 
-0.008333102391429592, -0.005724825000167179, -0.001368519228998071, 1729805329934650704, 
-0.0054674098827280915, 0.0023998366427550274, -0.001275030418104102, 1729805330034851291, 
-0.0054403184521941705, 0.009615218337094689, -0.001348685914318649, 1729805330144935686, 
-0.006410181330155029, -0.0033260848381179878, -0.0011830587230395545, 1729805330239793818, 
-0.007064598833142477, -0.005706544343595343, -0.0011964818074056958, 1729805330334701835, 
-0.004779685234970632, 0.005310799929598083, -0.0011865524327006713, 1729805330434795820, 
-0.0006828820705840899, 0.020125691911027675, -0.0008735541997119401, 1729805330543900194, 
-0.0028522821473589977, 0.004968627033692715, -0.0005679348855704059, 1729805330639706885, 
-0.00339112040121492, -0.009439511210169454, -0.00044040970531114765, 1729805330734656016, 
0.0012004937858104414, 0.013391773581607038, -0.00032794479964512886, 1729805330834799528, 
0.0015457379951571149, 0.016337427919565137, -4.499836853426985e-05, 1729805330943986901, 
-0.00496772661380418, -0.02139056818768763, -0.00015248454939574476, 1729805331040721073, 
