imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, odom_x, odom_y, odom_th, odom_vx, odom_vy, odom_w, stamp, 
0.0031564831733703613, 0.006398200988769531, 0.0021031556399064163, -1.2767853305289358e-15, 3.499427021474904e-05, -1.214161525949405e-11, -3.4994270214749026e-06, 0.0, 4.1498232405956514e-08, -4.8509534167351376e-08, 4.770014619194384e-07, 0.0, 0.0, -1.8212422889241076e-11, 1731624371882680572, 
-0.005906283855438232, -0.006235897541046143, -0.002902456963781988, 6.440997171857085e-15, 4.432958168425015e-06, -1.8773466722160626e-11, -4.432958168424972e-07, 7.716460614145191e-20, 4.1498232405956514e-08, -4.8509534167351376e-08, 4.770014619194384e-07, 0.0, 0.0, -2.275257759976057e-11, 1731624371922653832, 
0.008538365364074707, 0.006445884704589844, 0.004178982145954208, -1.7078455537327038e-14, 1.2908198422277421e-05, -1.8615029408792464e-11, -1.290819842227742e-06, -8.632538691956856e-18, 4.1498232405956514e-08, -4.8509534167351376e-08, 4.770014619194384e-07, 0.0, 0.0, -1.8517529523642828e-11, 1731624371971769171, 
0.0013717412948608398, -0.009769558906555176, 0.002440018879718813, -1.4441176178117916e-14, 0.00013444108919422146, -1.8132812770238986e-11, -1.3444108919422144e-05, 3.1882398567779823e-17, 4.1498232405956514e-08, -4.8509534167351376e-08, 4.770014619194384e-07, 0.0, 0.0, -1.7834973081720662e-11, 1731624372022764187, 
0.023045897483825684, 0.005594849586486816, 0.015181935864259697, 5.1408787920868856e-05, 0.0013864834560106025, 0.05479436144574979, 2.6991588636330098e-05, -2.1265409083012417e-16, 8.116284152492881e-05, -5.177895218366757e-05, 0.0043438059182161195, 0.0016563993423739036, -0.001056240544199662, 0.08865604549646378, 1731624372071740696, 
-0.5557941794395447, 0.6825968027114868, -0.33728584851150223, -0.011616918243212374, -0.00178518208285272, 0.46842014783387925, 0.0008472432576078319, 1.123026346515368e-06, 0.0003869493957608938, 0.00021196523448452353, 0.048522598804520777, 0.005030870164651521, 0.004301272116167278, 0.7240515351295471, 1731624372132749684, 
-0.27941346168518066, 0.5993231534957886, -0.2994215854053801, -0.032459821718588765, -0.009086674021410897, 0.9006941114158173, 0.0021967094373085655, 2.9596449749693338e-05, 0.0006896693957969546, 0.00024489613133482635, 0.10580860316120061, 0.006197885232256678, 0.0003712800885016017, 1.167853593826294, 1731624372181793547, 
0.04349702596664429, 0.6450146436691284, -0.08555670449171876, -0.019173509471234338, -0.000574918791808196, 1.2632039133426636, 0.0030768565855548605, 8.004488582747502e-05, 0.0016147379064932466, -0.00010908086551353335, 0.1815469973207374, 0.017335348452511955, -0.008833207635892001, 1.4872472286224365, 1731624372232704070, 
-0.43753188848495483, -0.34779345989227295, -0.2831735537941267, -0.10883321081739444, 0.011302104542746669, 1.5892022470818943, 0.004857848713697151, 0.000348136202745513, 0.0031529804691672325, -0.00020288741507101804, 0.27104309909622093, 0.029947576004102562, -0.007406485959481434, 1.7906802892684937, 1731624372282660649, 
0.03990358114242554, -0.032818496227264404, -0.0778633645533466, -0.04633657574147977, 0.02714608906750647, 1.7665505817922027, 0.008055430498633503, 0.0014331461817713932, 0.011236525140702724, 0.0017487907316535711, 0.6640793718906871, 0.049726095750965565, -0.0039018785883751872, 1.8761578798294067, 1731624372482533135, 
0.09790802001953125, 0.6436694860458374, 0.019782710537860956, 0.017390349641420576, 0.04964166591856877, 1.8905689345399028, 0.0118299832822378, 0.003535753862546111, 0.015530136413872242, 0.005180710460990667, 0.8439158643399659, 0.06585346980518275, -0.00947506894579956, 1.9672164916992188, 1731624372577735512, 
-0.12187540531158447, -0.27793675661087036, -0.03972166368731429, -0.05138478538077241, 0.06626367711974289, 1.931598341619078, 0.016465765315275, 0.007427060424364005, 0.02011151798069477, 0.009811187162995338, 1.0354370301273956, 0.07738779726768931, -0.014050123629812486, 1.956955909729004, 1731624372677655293, 
0.3632981777191162, -0.6465917229652405, 0.08999587727229105, 0.17834011189641916, 0.0750937270494856, 1.892267300422063, 0.020620192543618805, 0.012883508758875138, 0.023689793422818184, 0.016144128516316414, 1.2259651770246252, 0.07724630198476795, -0.0025180197350661336, 1.8679593801498413, 1731624372777814379, 
-0.6899383664131165, -0.46837592124938965, -0.09602470655538774, -0.33641895187651827, 0.08253103324468432, 1.8935602582937472, 0.024522988823072037, 0.020081353968712273, 0.027046017348766327, 0.025371452793478966, 1.4363277941778685, 0.08993255101262389, -0.0038690894349914778, 1.8943593502044678, 1731624372888193896, 
